Step,CPU,TotEng,KinEng,PotEng,E_vdwl,E_coul,E_long,Temp,Press,Volume,Density
8672000,32151.837,18680.339,18733.85,-53.511174,-2951.2505,54700.994,-71949.717,363.72582,-101.86111,227947.76,1.3503233
8673000,32156.118,19267.707,18901.874,365.83329,-2955.9971,54774.511,-71932.547,366.98808,46.575457,228922.24,1.3445753
8674000,32159.941,18433.287,18464.437,-31.149571,-2902.1306,54611.085,-71951.692,358.49505,38.016514,229049.08,1.3438307
8675000,32163.994,18950.836,18664.693,286.1426,-2868.9267,54755.419,-71957.479,362.38311,243.50583,229147.27,1.3432548
8676000,32167.648,18732.866,18573.922,158.94339,-2895.7463,54737.115,-71963.357,360.62075,-96.609641,229152.96,1.3432215
8677000,32171.442,19271.687,18941.104,330.58213,-2912.757,54704.162,-71946.302,367.74976,49.949889,228604.66,1.3464431
8678000,32175.352,18847.261,18714.335,132.9257,-2932.2289,54699.831,-71953.46,363.34693,-86.132574,229242.61,1.3426962
8679000,32178.995,19172.735,18847.39,325.34498,-2941.3619,54705.656,-71957.171,365.93025,-11.980319,228251.62,1.3485257
8680000,32182.638,18886.031,18837.331,48.699394,-2918.7753,54665.285,-71943.412,365.73495,94.740618,228598.45,1.3464797
8681000,32186.264,18459.088,18667.814,-208.72565,-2985.6862,54712.568,-71945.347,362.4437,-37.269096,228914.26,1.3446222
8682000,32189.853,18868.217,18669.157,199.06001,-2867.259,54629.346,-71968.504,362.46978,167.58992,228633.74,1.3462719
8683000,32193.871,19106.768,18633.507,473.26175,-2873.8571,54759.037,-71951.832,361.77761,-218.43351,230437.29,1.3357351
8684000,32197.891,18944.134,18717.476,226.65836,-2862.4165,54733.339,-71942.049,363.4079,182.82223,228908.43,1.3446564
8685000,32201.607,19093.931,18848.16,245.77081,-2923.3652,54700.761,-71952.515,365.9452,46.149664,230008.19,1.3382271
8686000,32205.299,18815.57,18627.622,187.948,-2892.732,54715.725,-71950.994,361.66336,25.125326,228838.42,1.3450677
8687000,32208.922,18821.972,18572.206,249.76616,-2925.2717,54661.359,-71956.936,360.58743,-103.10577,228193.64,1.3488684
8688000,32212.735,19015.906,18791.201,224.70489,-2949.6728,54724.344,-71951.58,364.83931,-178.67283,228357.97,1.3478977
8689000,32216.508,18781.477,18807.571,-26.093889,-2933.6625,54648.107,-71969.615,365.15715,239.81664,228462.95,1.3472783
8690000,32220.155,18846.044,18891.031,-44.986872,-2974.6173,54732.112,-71943.755,366.77755,-2.0494631,229064.08,1.3437427
8691000,32223.774,18825.301,18772.634,52.667129,-2957.9233,54675.865,-71958.905,364.47883,13.441456,227417.76,1.3534703
8692000,32227.462,18678.211,18448.673,229.53805,-2893.2867,54721.911,-71961.427,358.18899,-97.708294,228470.92,1.3472313
8693000,32231.253,19111.853,18824.181,287.67217,-2879.421,54809.17,-71952.762,365.47963,79.638934,230046.54,1.338004
8694000,32235.478,18424.486,18515.41,-90.924151,-2943.6583,54746.281,-71959.567,359.48472,127.83919,228198.21,1.3488413
8695000,32239.362,18880.396,18809.447,70.948875,-2893.7428,54673.931,-71963.155,365.19357,-30.265793,228132.47,1.34923
8696000,32242.999,18659.236,18595.097,64.139865,-2909.6105,54691.621,-71963.081,361.03186,-295.21846,228086.7,1.3495008
8697000,32246.665,19065.371,18878.737,186.6341,-2934.5382,54786.399,-71951.039,366.53886,-62.833206,228619.33,1.3463568
8698000,32250.327,18894.094,18688.467,205.62709,-2948.3847,54803.646,-71949.772,362.84469,-137.98564,229491.97,1.3412373
8699000,32254.24,18811,18762.174,48.826862,-2956.0606,54647.247,-71952.34,364.27573,-177.50976,228852.98,1.3449822
8700000,32257.969,19124.509,18754.545,369.964,-2852.5599,54746.183,-71960.052,364.12761,15.610621,229446.72,1.3415018
8701000,32261.636,19009.694,18772.208,237.48601,-2924.6557,54735.483,-71953.099,364.47056,51.019308,229222.06,1.3428166
8702000,32265.239,18979.982,18836.371,143.61111,-2924.3068,54762.281,-71977.308,365.71631,165.82585,227813.11,1.3511214
8703000,32268.865,18817.805,18656.081,161.72393,-2890.8241,54685.421,-71955.399,362.2159,102.97653,229206.66,1.3429068
8704000,32272.765,19048.84,18791.379,257.46117,-2916.7912,54714.098,-71956.497,364.84277,52.785695,228523.9,1.346919
8705000,32276.974,19041.657,18797.543,244.11376,-2892.0635,54755.416,-71960.41,364.96245,85.320833,228277.99,1.34837
8706000,32280.611,18832.942,18721.803,111.1387,-2917.6327,54738.639,-71964.417,363.49193,-190.47684,229251.04,1.3426468
8707000,32284.24,18965.409,18790.126,175.28287,-2893.6481,54752.694,-71951.825,364.81844,-47.245969,229913.74,1.3387768
8708000,32287.852,19194.672,18724.486,470.18573,-2890.713,54790.428,-71968.814,363.54402,15.734631,230450.45,1.3356589
8709000,32291.568,18805.584,18659.212,146.37205,-2935.339,54738.785,-71952.043,362.27669,-36.852745,229768.6,1.3396225
8710000,32295.501,19130.643,18737.878,392.76491,-2919.8601,54738.616,-71935.767,363.80402,114.97054,229549.75,1.3408996
8711000,32299.105,19076.811,18705.045,371.76634,-2872.7671,54722.842,-71948.165,363.16656,60.817108,228877.34,1.344839
8712000,32302.726,18792.074,18789.872,2.2017946,-2926.7461,54743.029,-71960.766,364.81352,53.885526,229388.04,1.3418449
8713000,32306.297,19006.68,18708.903,297.77679,-2859.5722,54717.738,-71950.856,363.24147,226.9012,229695.5,1.3400488
8714000,32309.878,18968.551,18712.437,256.11435,-2870.836,54711.409,-71980.728,363.31007,-39.884191,230162.45,1.3373302
8715000,32313.951,19048.59,18779.431,269.15893,-2902.8118,54693.162,-71963.188,364.6108,21.828418,228987.11,1.3441943
8716000,32318.001,18673.517,18467.485,206.03217,-2863.2592,54703.557,-71964.013,358.55422,99.386339,229054.75,1.3437974
8717000,32321.623,18897.188,18728.928,168.25979,-2931.9571,54748.648,-71953.644,363.63026,189.0698,229288.99,1.3424246
8718000,32325.261,18966.462,18782.309,184.15259,-3003.2836,54778.231,-71952.416,364.66667,-84.252148,229253.3,1.3426336
8719000,32328.86,18698.73,18751.706,-52.976723,-2929.7942,54613.016,-71959.628,364.07251,-108.90644,227553.6,1.3526623
8720000,32332.649,18790.792,18614.128,176.66372,-2892.8499,54614.161,-71948.54,361.40137,-27.393662,229096.51,1.3435525
8721000,32336.551,18895.593,18840.474,55.118661,-2889.8963,54682.496,-71954.444,365.79598,-243.39042,228089.03,1.349487
8722000,32340.214,19053.757,18793.256,260.5005,-2910.2427,54688.39,-71971.31,364.87922,101.09296,228988.32,1.3441873
8723000,32343.819,19051.657,18646.226,405.43081,-3005.2362,54803.838,-71952.479,362.02456,161.54498,228568.04,1.3466589
8724000,32347.398,18806.022,18765.607,40.41439,-2935.9365,54719.584,-71944.523,364.3424,-121.59601,229310.91,1.3422963
8725000,32351.175,19151.923,18823.366,328.55667,-2844.5431,54683.895,-71955.998,365.46382,52.886238,229966.54,1.3384694
8726000,32355.364,18928.654,18575.465,353.18942,-2878.721,54780.437,-71926.697,360.6507,-100.12922,229104.62,1.3435049
8727000,32359.196,19078.159,18757.515,320.64375,-2860.0869,54723.615,-71959.769,364.18529,247.89853,228655.52,1.3461437
8728000,32362.823,19101.057,18790.188,310.8689,-2956.1046,54805.245,-71957.458,364.81966,374.11328,228511.52,1.346992
8729000,32366.444,18675.585,18513.558,162.02628,-2878.2029,54832.598,-71940.056,359.44876,106.33796,228945.92,1.3444362
8730000,32370.2,18880,18818.744,61.255689,-2956.4767,54781.054,-71965.758,365.37407,17.025822,229601.55,1.3405971
8731000,32374.055,19115.892,18926.973,188.91928,-2936.9669,54801.305,-71954.333,367.47539,-188.42431,229226.55,1.3427903
8732000,32377.719,18731.587,18665.885,65.702037,-2867.9665,54709.853,-71948.422,362.40626,161.93012,229380.43,1.3418895
8733000,32381.386,18746.512,18716.417,30.094695,-2784.8879,54733.128,-71951.283,363.38735,65.064372,229562.98,1.3408224
8734000,32384.977,18792.098,18760.211,31.887299,-2881.0775,54832.002,-71954.016,364.23762,65.231408,228974.1,1.3442707
8735000,32388.585,19140.558,18705.599,434.95878,-2866.2909,54787.862,-71947.498,363.17731,-97.853573,228848.11,1.3450108
8736000,32392.537,18871.402,18679.302,192.10017,-2869.3455,54767.875,-71945.028,362.66675,-14.820643,228392.83,1.347692
8737000,32396.739,18841.362,18632.067,209.29484,-2866.244,54699.524,-71938.896,361.74967,137.96727,229371.87,1.3419396
8738000,32400.404,19280.458,18898.467,381.99041,-2918.6847,54716.754,-71967.903,366.92194,-1.2614238,229107.79,1.3434863
8739000,32404.026,18802.371,18631.705,170.66607,-2910.836,54781.36,-71959.407,361.74263,-81.06366,228795.33,1.345321
8740000,32407.675,19081.918,18852.816,229.10163,-2918.2025,54772.184,-71967.779,366.03559,22.389311,228433.23,1.3474536
8741000,32411.449,18661.689,18467.881,193.80869,-2931.5918,54754.175,-71957.778,358.56191,-279.4148,229455.11,1.3414527
8742000,32415.287,18728.78,18618.205,110.57528,-2982.0266,54743.954,-71969.819,361.48053,30.927065,229257.74,1.3426076
8743000,32418.899,18940.172,18724.852,215.31905,-2937.4003,54794.097,-71947.981,363.55113,-59.263527,228633.65,1.3462724
8744000,32422.505,18645.269,18527.222,118.04746,-3009.9113,54757.474,-71968.484,359.71404,-0.64293569,228170.45,1.3490055
8745000,32426.099,18790.694,18591.405,199.28884,-2908.2551,54776.233,-71959.158,360.96019,8.1838634,228511,1.346995
8746000,32429.741,19018.795,18899.207,119.58795,-2939.2924,54726.663,-71970.035,366.93631,-39.430107,228500.61,1.3470563
8747000,32433.987,19042.59,18810.781,231.80932,-2934.6954,54647.084,-71957.533,365.21947,-81.921244,227832.14,1.3510086
8748000,32438.012,18854.759,18783.096,71.662276,-2947.7699,54713.682,-71968.316,364.68196,18.629855,226993.92,1.3559974
8749000,32441.567,18687.032,18552.036,134.99593,-2889.2125,54660.051,-71976.474,360.19583,-65.868365,228877.93,1.3448356
8750000,32445.187,18900.137,18539.346,360.79152,-2853.9696,54638.45,-71965.139,359.94944,-14.115312,227427.56,1.353412
8751000,32448.821,18580.603,18417.932,162.67091,-3014.7419,54734.203,-71966.58,357.59214,-77.725763,227690.72,1.3518477
8752000,32452.628,18995.096,18729.98,265.11617,-2888.6168,54712.477,-71964.262,363.65068,177.6755,228330.78,1.3480582
8753000,32456.414,18856.619,18710.938,145.68075,-2956.938,54818.269,-71948.5,363.28098,34.936761,228988.7,1.344185
8754000,32460.049,18824.96,18562.564,262.39597,-2807.1134,54668.47,-71976.931,360.40024,76.143481,229210.83,1.3428823
8755000,32464.106,19013.783,18773.202,240.58056,-2961.7672,54686.403,-71982.01,364.48986,1.1996779,229603.71,1.3405845
8756000,32467.736,18860.727,18667.433,193.29341,-2832.8734,54703.036,-71978.267,362.43631,70.812581,229747.91,1.3397431
8757000,32471.507,19080.96,18816.798,264.16177,-2855.6912,54726.455,-71966.725,365.3363,296.77121,228417.53,1.3475462
8758000,32475.746,18942.067,18717.151,224.91638,-2950.619,54781.515,-71922.747,363.4016,22.826778,228840.93,1.345053
8759000,32479.542,18706.535,18604.015,102.52042,-2902.4359,54665.588,-71969.137,361.20501,-181.18517,229871.92,1.3390203
8760000,32483.204,19064.486,18766.979,297.50698,-2819.8253,54619.726,-71960.944,364.36904,88.569359,228386.88,1.3477271
8761000,32486.783,18936.231,18734.653,201.57797,-2951.8197,54661.528,-71983.787,363.74142,-126.32392,227800.02,1.3511991
8762000,32490.581,18580.629,18528.168,52.4608,-2906.7149,54641.469,-71970.452,359.73241,162.91983,228207.92,1.3487839
8763000,32494.493,18666.823,18665.838,0.98463202,-2934.2526,54687.8,-71971.854,362.40535,-3.033737,226709.39,1.3576993
8764000,32498.225,18779.057,18648.777,130.28058,-2930.5773,54658.518,-71963.594,362.07409,-163.82298,228697.48,1.3458967
8765000,32501.907,18759.599,18604.058,155.54097,-2917.9992,54659.864,-71964.804,361.20585,159.77871,227590.79,1.3524413
8766000,32505.514,18720.531,18570.461,150.07011,-2938.9851,54680.516,-71939.436,360.55354,-97.907829,228313.49,1.3481603
8767000,32509.14,18927.706,18740.59,187.11628,-3031.1388,54779.992,-71949.874,363.85668,-73.085959,227976.1,1.3501555
8768000,32513.263,19072.44,18667.648,404.79181,-2945.7536,54711.113,-71950.58,362.44049,-19.101668,228565.23,1.3466755
8769000,32517.443,18720.608,18537.582,183.02648,-2972.7659,54775.956,-71965.342,359.91519,-56.45402,228083.79,1.349518
8770000,32521.141,18882.733,18648.244,234.48891,-2982.7195,54715.771,-71971.808,362.06375,47.292487,228275.68,1.3483836
8771000,32524.816,18847.489,18725.457,122.03184,-2983.3992,54689.912,-71962.403,363.56287,-10.292542,228148.45,1.3491355
8772000,32528.447,18915.275,18871.124,44.151155,-2959.6529,54681.938,-71967.257,366.39106,-5.0634927,229261.76,1.342584
8773000,32532.309,18735.035,18694.162,40.873391,-2961.6997,54765.637,-71962.293,362.95526,-149.29459,230012.15,1.338204
8774000,32536.151,18721.682,18632.778,88.904712,-2906.5397,54670.179,-71961.71,361.76346,-115.51508,228588.75,1.3465369
8775000,32539.822,18894.752,18639.272,255.48,-2895.6318,54655.312,-71943.362,361.88956,140.89852,228875.86,1.3448477
8776000,32543.423,19183.201,18762.07,421.13174,-2951.182,54720.839,-71954.99,364.27372,-135.60737,229319.83,1.3422441
8777000,32547.052,18681.162,18728.209,-47.046857,-2951.7967,54728.31,-71945.95,363.6163,-42.391335,229066.77,1.3437269
8778000,32550.736,18859.486,18739.579,119.90786,-3039.5299,54716.959,-71947.743,363.83704,-149.88331,228433.66,1.3474511
8779000,32555.067,19099.262,18813.122,286.1396,-2918.4639,54671.101,-71987.214,365.26493,-142.07367,228377.96,1.3477797
8780000,32558.985,18908.771,18743.824,164.94644,-2875.633,54719.639,-71970.926,363.91947,18.633372,228854.25,1.3449747
8781000,32562.68,18780.571,18567.654,212.91681,-2896.1062,54670.219,-71979.613,360.49905,10.578589,228182.97,1.3489314
8782000,32566.311,18591.634,18583.578,8.0553117,-2962.4026,54609.836,-71957.759,360.80823,9.5362714,227349.51,1.3538766
8783000,32569.981,18638.058,18668.434,-30.375522,-2861.9676,54591.215,-71969.196,362.45574,59.88974,228883.43,1.3448033
8784000,32573.842,18896.466,18776.848,119.61795,-2883.3114,54596.477,-71943.288,364.56065,283.88892,227810.19,1.3511387
8785000,32577.569,19048.24,18715.668,332.57219,-2826.3864,54668.469,-71970.486,363.3728,-54.990571,229205.95,1.342911
8786000,32581.297,18731.677,18436.212,295.46545,-2908.2477,54670.002,-71969.522,357.94705,-18.180215,228738.9,1.3456529
8787000,32584.913,19099.261,18765.285,333.97642,-2956.8519,54750.28,-71971.072,364.33614,-298.56595,229416.27,1.3416798
8788000,32588.542,18996.479,18673.221,323.25765,-2931.8292,54746.695,-71962.811,362.54869,102.65502,228043.97,1.3497537
8789000,32592.36,18928.216,18724.576,203.63946,-2930.2273,54735.269,-71942.016,363.54577,125.23863,228978.91,1.3442425
8790000,32596.574,18944.901,18601.538,343.36313,-2948.937,54696.781,-71971.716,361.15693,83.130707,228169.45,1.3490114
8791000,32600.318,18810.584,18720.273,90.31099,-2930.1239,54687.523,-71952.31,363.46222,51.809924,228527.07,1.3469003
8792000,32603.951,19117.688,18754.977,362.71058,-2885.7877,54844.541,-71967.939,364.13602,-257.52246,229419.67,1.34166
8793000,32607.552,19135.003,18828.89,306.11304,-2924.7808,54800.363,-71966.696,365.57105,178.18102,228042.57,1.349762
8794000,32611.278,18852.804,18614.981,237.82295,-3004.2118,54812.965,-71964.861,361.41793,126.07308,229017.09,1.3440184
8795000,32615.181,18876.39,18642.326,234.06418,-2928.4164,54737.512,-71958.095,361.94883,49.11038,228540.83,1.3468192
8796000,32618.797,18813.469,18582.776,230.69345,-2964.408,54738.548,-71968.245,360.79264,112.53137,228307.68,1.3481946
8797000,32622.403,18699.442,18550.577,148.86498,-2887.5622,54774.514,-71958.967,360.16749,44.490284,228324.9,1.3480929
8798000,32626.049,18906.781,18589.178,317.60319,-2951.3842,54750.666,-71957.671,360.91695,50.239283,229192.62,1.342989
8799000,32629.648,18719.661,18499.834,219.82732,-2857.7782,54823.152,-71968.333,359.1823,79.280007,229331.89,1.3421735
8800000,32633.737,19125.31,18936.002,189.30768,-2827.3546,54737.886,-71957.394,367.65069,80.256269,228876.06,1.3448465
8801000,32637.837,18876.872,18797.245,79.626986,-2937.1405,54668.248,-71954.878,364.95667,187.03346,228606.59,1.3464318
8802000,32641.455,19215.361,18928.712,286.64922,-2899.679,54698.75,-71960.194,367.50915,156.01454,228325.11,1.3480917
8803000,32645.014,18860.412,18768.842,91.570338,-3052.8614,54771.92,-71966.654,364.4052,5.9710147,227525.92,1.3528269
8804000,32648.599,18838.752,18623.112,215.63958,-2936.9328,54804.52,-71961.107,361.5758,210.95651,227883.97,1.3507013
8805000,32652.381,18747.79,18556.76,191.03033,-2892.8363,54683.661,-71991.244,360.28754,163.42882,228254.47,1.3485089
8806000,32656.213,19056.265,18851.023,205.24207,-2832.0055,54728.38,-71977.104,366.00079,151.25899,229232.09,1.3427578
8807000,32659.811,18900.353,18659.232,241.12158,-2906.4624,54740.337,-71967.129,362.27707,75.22757,228499.61,1.3470622
8808000,32663.421,19286.614,18891.583,395.0307,-2854.5105,54745.837,-71964.227,366.78827,165.94048,229452.62,1.3414673
8809000,32667.027,18842.609,18581.735,260.87476,-2915.6728,54759.359,-71968.403,360.77243,-254.61592,229458.64,1.341432
8810000,32670.617,18938.299,18730.542,207.75732,-2863.7602,54722.719,-71964.086,363.66159,140.24701,228788.76,1.3453597
8811000,32674.74,18946.629,18748.194,198.43408,-2955.2588,54768.082,-71946.981,364.00432,62.166406,228631.92,1.3462826
8812000,32678.698,18954.463,18840.74,113.72285,-2825.1346,54681.562,-71969.83,365.80114,150.02406,228729.55,1.345708
8813000,32682.312,18950.605,18877.393,73.211621,-2811.9872,54677.326,-71982.382,366.51278,-190.56698,228992.7,1.3441615
8814000,32685.904,18675.599,18526.758,148.84082,-2867.8151,54737.565,-71967.104,359.70505,62.108654,228988.24,1.3441877
8815000,32689.489,19004.131,18553.03,451.10109,-2904.8097,54731.248,-71954.061,360.21512,251.44884,228789.43,1.3453558
8816000,32693.398,19078.171,18833.242,244.929,-2952.2581,54687.866,-71951.063,365.65556,126.6551,228448.62,1.3473629
8817000,32697.177,18739.896,18591.642,148.2546,-2985.0501,54773.329,-71973.817,360.96478,250.97755,229189.81,1.3430055
8818000,32700.752,18966.935,18674.785,292.14963,-2775.5093,54713.348,-71953.474,362.57905,-51.605659,228838.44,1.3450676
8819000,32704.368,18966.273,18564.963,401.31049,-2893.4075,54782.033,-71979.383,360.4468,-78.578268,229679.81,1.3401404
8820000,32707.994,19145.938,18807.812,338.12547,-2911.3983,54771.409,-71966.534,365.16183,1.9548418,228835.38,1.3450856
8821000,32711.691,19100.243,18761.388,338.85523,-2912.3291,54732.677,-71972.252,364.26048,-90.871478,230022.44,1.3381441
8822000,32715.847,18744.751,18665.972,78.778889,-2947.1728,54659.119,-71978.068,362.40794,-224.3574,228355.26,1.3479137
8823000,32719.699,18555.491,18671.026,-115.53458,-2904.8735,54721.399,-71986.389,362.50607,394.45125,228496.8,1.3470787
8824000,32723.275,18818.213,18657.005,161.20753,-2823.7663,54680.65,-71989.338,362.23385,46.086541,229523.41,1.3410536
8825000,32726.875,19121.353,18853.638,267.71455,-2931.6702,54796.248,-71967.477,366.05156,80.579667,228741.27,1.345639
8826000,32730.504,18409.646,18433.923,-24.27721,-2999.7099,54803.814,-71971.763,357.9026,-33.284553,229373.4,1.3419306
8827000,32734.353,18939.202,18592.481,346.72063,-2924.5106,54754.604,-71985.253,360.98109,1.7718661,228618.61,1.346361
8828000,32738.028,18807.645,18689.287,118.35835,-2913.1165,54766.817,-71970.864,362.86061,-76.0101,229006.82,1.3440786
8829000,32741.631,18923.981,18819.377,104.60383,-2901.7427,54759.475,-71952.503,365.38637,173.14749,229046.29,1.343847
8830000,32745.248,18723.062,18579.643,143.41905,-2937.6066,54745.834,-71979.738,360.73183,24.49532,228367.79,1.3478397
8831000,32748.828,19177.455,18828.181,349.2744,-2890.1672,54754.826,-71980.434,365.5573,-81.811241,230050.58,1.3379805
8832000,32752.836,18940.004,18799.048,140.95635,-2938.6053,54784.588,-71973.522,364.99167,-135.77596,229809.48,1.3393842
8833000,32757.003,19026.339,18947.666,78.672895,-3017.5319,54780.842,-71961.165,367.87716,-71.990902,229087.07,1.3436078
8834000,32760.754,18987.715,18660.254,327.46035,-2914.5205,54631.447,-71984.508,362.29693,100.35876,227653.41,1.3520693
8835000,32764.537,19003.076,18753.031,250.04552,-2869.1806,54670.566,-71971.963,364.09822,139.74034,227557.06,1.3526417
8836000,32768.082,18929.565,18768.49,161.07447,-2890.7809,54678.774,-71950.379,364.39838,87.698615,228569.68,1.3466492
8837000,32771.883,18857.089,18774.59,82.498405,-2887.9857,54716.81,-71974.655,364.51681,181.59281,227365.52,1.3537813
8838000,32775.743,18851.028,18778.471,72.556426,-2889.8544,54649.79,-71952.814,364.59216,186.95306,227287.87,1.3542438
8839000,32779.334,18986.664,18677.527,309.13739,-2993.0063,54648.302,-71955.653,362.63228,-0.10268303,227497.35,1.3529968
8840000,32782.924,18762.004,18516.049,245.95447,-2976.7383,54804.926,-71961.8,359.49712,23.477031,228583.32,1.3465688
8841000,32786.518,18811.526,18634.135,177.39078,-2904.0323,54770.319,-71970.619,361.78981,-294.65775,228117.67,1.3493176
8842000,32790.083,18949.574,18832.014,117.5597,-2950.0579,54779.405,-71965.615,365.63172,-41.429746,228676.52,1.3460201
8843000,32794.125,18563.591,18469.15,94.441488,-2983.7404,54709.989,-71955.586,358.58656,-134.99048,228218.13,1.3487236
8844000,32798.097,18899.84,18604.674,295.1656,-2933.08,54739.199,-71982.063,361.21781,-33.939317,228208.71,1.3487793
8845000,32801.757,19031.718,18633.332,398.38558,-2890.2641,54691.609,-71976.995,361.77423,-6.3887962,227960.56,1.3502475
8846000,32805.398,18619.418,18588.73,30.688513,-2949.836,54702.797,-71973.173,360.90825,65.958945,227739.2,1.3515599
8847000,32808.999,18938.001,18733.526,204.4751,-2977.0656,54771.957,-71959.588,363.71954,-237.13618,229534.29,1.34099
8848000,32812.827,18454.905,18519.492,-64.586873,-2975.0234,54780.385,-71962.338,359.56396,69.990791,227230.42,1.3545862
8849000,32816.622,18760.171,18486.239,273.93199,-2779.5216,54717.629,-71975.378,358.91835,202.33315,228846.39,1.3450209
8850000,32820.223,18627.398,18637.205,-9.8071031,-3000.3134,54815.147,-71976.551,361.84941,-101.76592,228147.95,1.3491385
8851000,32823.859,18835.531,18759.056,76.47512,-2891.1197,54632.024,-71976.758,364.2152,89.211152,227510.68,1.3529175
8852000,32827.459,19131.141,18663.766,467.37543,-2831.4848,54732.672,-71962.298,362.3651,56.339089,228455.64,1.3473214
8853000,32831.253,18800.685,18647.943,152.74217,-2905.5356,54736.171,-71942.721,362.0579,196.52159,228522.5,1.3469272
8854000,32835.421,18879.852,18710.062,169.78997,-2879.3609,54730.125,-71948.266,363.26396,-61.986469,229488.75,1.3412561
8855000,32839.157,18747.351,18590.598,156.75288,-2856.648,54809.626,-71948.185,360.94452,-17.31377,230564.63,1.3349974
8856000,32842.74,18655.224,18529.865,125.35902,-2879.9723,54727.153,-71973.691,359.76536,-93.710663,229984.77,1.3383633
8857000,32846.339,18821.217,18682.714,138.50232,-2839.746,54748.507,-71969.336,362.733,-162.62292,229267.93,1.3425479
8858000,32849.881,19219.182,18826.054,393.12728,-2846.3642,54752.491,-71960.878,365.51601,-179.67482,229706.76,1.3399831
8859000,32853.798,18998.955,18687.686,311.26982,-2810.2163,54779.914,-71981.069,362.82952,-6.5815635,228643.39,1.3462151
8860000,32857.583,19215.584,18715.054,500.53074,-2768.3436,54677.14,-71963.197,363.36088,-81.422662,229190.56,1.3430011
8861000,32861.179,18768.93,18623.625,145.30473,-2892.4653,54687.813,-71973.372,361.58575,57.317328,228860.45,1.3449383
8862000,32864.816,18932.326,18724.501,207.8256,-2821.0581,54712.522,-71968.96,363.5443,-33.275261,229087.43,1.3436057
8863000,32868.385,18955.329,18642.281,313.04791,-2925.2949,54713.972,-71965.296,361.94797,-23.836012,230756.82,1.3338855
8864000,32872.218,18739.629,18628.301,111.32812,-2903.8236,54639.981,-71970.606,361.67654,-180.47694,229617.13,1.3405062
8865000,32876.408,19118.903,18858.953,259.94947,-2880.8222,54753.58,-71959.832,366.15476,-184.18719,230077.06,1.3378265
8866000,32880.108,18832.583,18659.031,173.5522,-2875.8522,54787.032,-71944.062,362.27318,13.552785,229524.76,1.3410456
8867000,32883.712,18992.821,18897.194,95.627284,-2879.1547,54723.26,-71954.611,366.89721,89.978558,229513.6,1.3411109
8868000,32887.354,18577.825,18512.567,65.257434,-2901.5136,54646.014,-71954.754,359.42952,-123.89141,228434.51,1.3474461
8869000,32891.133,18771.616,18709.926,61.689804,-2922.158,54638.3,-71939.346,363.26133,22.319029,227583.06,1.3524872
8870000,32895.039,18870.226,18705.091,165.13493,-2824.929,54644.978,-71962.254,363.16745,-75.088424,227595.93,1.3524107
8871000,32898.658,19037.986,18849.628,188.35808,-2880.0785,54632.198,-71955.636,365.9737,-208.25939,228526.08,1.3469062
8872000,32902.274,18818.019,18754.848,63.171046,-2922.2909,54768.235,-71981.307,364.1335,-99.861563,228909.45,1.3446504
8873000,32905.885,18505.049,18528.209,-23.159659,-2876.7447,54670.105,-71977.308,359.73321,8.2389796,228131.96,1.349233
8874000,32909.455,18932.517,18669.795,262.72196,-2857.7866,54703.371,-71958.022,362.48216,48.195662,229407.79,1.3417294
8875000,32913.471,18829.013,18565.758,263.2558,-2894.6031,54708.834,-71964.872,360.46223,-42.488105,229282.17,1.3424645
8876000,32917.525,19088.823,18856.205,232.61799,-2887.1439,54715.203,-71958.735,366.10139,116.91356,229240.62,1.3427079
8877000,32921.076,18801.766,18610.891,190.87515,-2831.3992,54622.394,-71941.82,361.33852,-62.459081,228508.97,1.347007
8878000,32924.705,19205.47,18861.611,343.85911,-2895.6992,54741.198,-71954.181,366.20635,-40.213006,230023.08,1.3381404
8879000,32928.277,18846.991,18657.061,189.92991,-2953.0102,54809.61,-71956.055,362.23492,-156.26739,229037.12,1.3439008
8880000,32932.094,19108.115,18847.948,260.16687,-2871.7948,54798.106,-71967.68,365.94108,32.33739,229198.73,1.3429533
8881000,32935.887,18872.347,18808.815,63.53231,-3025.795,54715.388,-71953.805,365.18129,-115.38692,228754.86,1.3455591
8882000,32939.567,18765.184,18586.308,178.87613,-2927.6608,54691.645,-71976.046,360.86123,-40.064697,228338.73,1.3480113
8883000,32943.178,19044.001,18729.743,314.25846,-2929.4341,54734.128,-71950.637,363.64608,-63.227816,227342.62,1.3539176
8884000,32946.754,19189.265,18935.32,253.94477,-2873.5296,54651.615,-71988.198,367.63746,-140.05258,228999.16,1.3441236
8885000,32950.352,19000.881,18855.813,145.06777,-2896.6748,54754.29,-71976.496,366.09378,-301.40454,228572.61,1.3466319
8886000,32954.623,18635.107,18782.053,-146.94533,-2903.5739,54749.254,-71957.359,364.6617,5.3144902,229723.36,1.3398863
8887000,32958.567,18996.796,18942.529,54.26648,-2880.5512,54715.008,-71953.44,367.77742,30.200427,229558.67,1.3408475
8888000,32962.167,19107.162,18933.277,173.88483,-2955.0964,54740.608,-71948.628,367.59779,-221.06691,228610.25,1.3464102
8889000,32965.834,18734.241,18692.547,41.694101,-2923.414,54684.558,-71972.769,362.92391,62.019582,230187.13,1.3371867
8890000,32969.466,18903.881,18870.71,33.170332,-2947.1728,54636.309,-71972.638,366.38302,-64.216723,229098.69,1.3435397
8891000,32973.352,18999.347,18816.922,182.42501,-2863.4137,54674.325,-71938.646,365.33871,82.465016,229548.93,1.3409044
